date,br_activity_ipea_monthly_gdp,br_activity_sidra_industry_sa_index,br_credit_spread_bcb_pf_total,br_credit_spread_bcb_pj_total,br_credit_spread_bcb_total,br_credit_stock_bcb_pf_total,br_credit_stock_bcb_pj_total,br_credit_stock_bcb_total,br_delinquency_bcb_pf_total,br_delinquency_bcb_pj_total,br_delinquency_bcb_total,br_ipca_ipea_index,br_ipca_ipea_mom,br_ipca_sidra_mom,br_selic_bcb_monthly_rate,br_unemployment_ipea_rate,br_unemployment_sidra_rate
1979-12-01,,,,,,,,,,,,7.6183e-09,,,,,
1980-01-01,,,,,,,,,,,,8.1223e-09,6.61564916057387,,,,
1980-01-31,,,,,,,,,,,,,,6.62,,,
1980-02-01,,,,,,,,,,,,8.4973e-09,4.61691885303424,,,,
1980-02-29,,,,,,,,,,,,,,4.62,,,
1980-03-01,,,,,,,,,,,,9.0104e-09,6.03838866463464,,,,
1980-03-31,,,,,,,,,,,,,,6.04,,,
1980-04-01,,,,,,,,,,,,9.4867e-09,5.28611382402557,,,,
1980-04-30,,,,,,,,,,,,,,5.29,,,
1980-05-01,,,,,,,,,,,,1.00277e-08,5.70272065101669,,,,
1980-05-31,,,,,,,,,,,,,,5.7,,,
1980-06-01,,,,,,,,,,,,1.05597e-08,5.30530430706944,,,,
1980-06-30,,,,,,,,,,,,,,5.31,,,
1980-07-01,,,,,,,,,,,,1.11453e-08,5.54561209125259,,,,
1980-07-31,,,,,,,,,,,,,,5.55,,,
1980-08-01,,,,,,,,,,,,1.16965e-08,4.94558244282344,,,,
1980-08-31,,,,,,,,,,,,,,4.95,,,
1980-09-01,,,,,,,,,,,,1.21913e-08,4.23032531099046,,,,
1980-09-30,,,,,,,,,,,,,,4.23,,,
1980-10-01,,,,,,,,,,,,1.33471e-08,9.4805311984776,,,,
1980-10-31,,,,,,,,,,,,,,9.48,,,
1980-11-01,,,,,,,,,,,,1.42378e-08,6.67335975605188,,,,
1980-11-30,,,,,,,,,,,,,,6.67,,,
1980-12-01,,,,,,,,,,,,1.51795e-08,6.61408363651688,,,,
1980-12-31,,,,,,,,,,,,,,6.61,,,
1981-01-01,,,,,,,,,,,,1.62174e-08,6.83751111696695,,,,
1981-01-31,,,,,,,,,,,,,,6.84,,,
1981-02-01,,,,,,,,,,,,1.72555e-08,6.40114938276171,,,,
1981-02-28,,,,,,,,,,,,,,6.4,,,
1981-03-01,,,,,,,,,,,,1.81134e-08,4.97174813827477,,,,
1981-03-31,,,,,,,,,,,,,,4.97,,,
1981-04-01,,,,,,,,,,,,1.92839e-08,6.46206675720737,,,,
1981-04-30,,,,,,,,,,,,,,6.46,,,
1981-05-01,,,,,,,,,,,,2.0356e-08,5.55956004750076,,,,
1981-05-31,,,,,,,,,,,,,,5.56,,,
1981-06-01,,,,,,,,,,,,2.14792e-08,5.51778345450973,,,,
1981-06-30,,,,,,,,,,,,,,5.52,,,
1981-07-01,,,,,,,,,,,,2.28229e-08,6.25581958359716,,,,
1981-07-31,,,,,,,,,,,,,,6.26,,,
1981-08-01,,,,,,,,,,,,2.40772e-08,5.49579588921654,,,,
1981-08-31,,,,,,,,,,,,,,5.5,,,
1981-09-01,,,,,,,,,,,,2.53429e-08,5.25684049640323,,,,
1981-09-30,,,,,,,,,,,,,,5.26,,,
1981-10-01,,,,,,,,,,,,2.66297e-08,5.07755623863095,,,,
1981-10-31,,,,,,,,,,,,,,5.08,,,
1981-11-01,,,,,,,,,,,,2.80335e-08,5.27155769685728,,,,
1981-11-30,,,,,,,,,,,,,,5.27,,,
1981-12-01,,,,,,,,,,,,2.96946e-08,5.92541066937771,,,,
1981-12-31,,,,,,,,,,,,,,5.93,,,
1982-01-01,,,,,,,,,,,,3.17628e-08,6.97,,,,
1982-01-31,,,,,,,,,,,,,,6.97,,,
1982-02-01,,,,,,,,,,,,3.38708e-08,6.63669449796618,,,,
1982-02-28,,,,,,,,,,,,,,6.64,,,
1982-03-01,,,,,,,,,,,,3.58057e-08,5.71259019568477,,,,
1982-03-31,,,,,,,,,,,,,,5.71,,,
1982-04-01,,,,,,,,,,,,3.79137e-08,5.88733078811474,,,,
1982-04-30,,,,,,,,,,,,,,5.89,,,
1982-05-01,,,,,,,,,,,,4.04382e-08,6.65854295413002,,,,
1982-05-31,,,,,,,,,,,,,,6.66,,,
1982-06-01,,,,,,,,,,,,4.33113e-08,7.1049156490645,,,,
1982-06-30,,,,,,,,,,,,,,7.1,,,
1982-07-01,,,,,,,,,,,,4.6065e-08,6.35792506805384,,,,
1982-07-31,,,,,,,,,,,,,,6.36,,,
1982-08-01,,,,,,,,,,,,4.88164e-08,5.97286443069576,,,,
1982-08-31,,,,,,,,,,,,,,5.97,,,
1982-09-01,,,,,,,,,,,,5.12964e-08,5.08025991265231,,,,
1982-09-30,,,,,,,,,,,,,,5.08,,,
1982-10-01,,,,,,,,,,,,5.35752e-08,4.44241701172012,,,,
1982-10-31,,,,,,,,,,,,,,4.44,,,
1982-11-01,,,,,,,,,,,,5.64085e-08,5.28845435947976,,,,
1982-11-30,,,,,,,,,,,,,,5.29,,,
1982-12-01,,,,,,,,,,,,6.08117e-08,7.80591577510481,,,,
1982-12-31,,,,,,,,,,,,,,7.81,,,
1983-01-01,,,,,,,,,,,,6.60665e-08,8.64110031457763,,,,
1983-01-31,,,,,,,,,,,,,,8.64,,,
1983-02-01,,,,,,,,,,,,7.12581e-08,7.85814293174301,,,,
1983-02-28,,,,,,,,,,,,,,7.86,,,
1983-03-01,,,,,,,,,,,,7.64919e-08,7.34484921714165,,,,
1983-03-31,,,,,,,,,,,,,,7.34,,,
1983-04-01,,,,,,,,,,,,8.15245e-08,6.57925871889702,,,,
1983-04-30,,,,,,,,,,,,,,6.58,,,
1983-05-01,,,,,,,,,,,,8.68097e-08,6.48295911045147,,,,
1983-05-31,,,,,,,,,,,,,,6.48,,,
1983-06-01,,,,,,,,,,,,9.53868e-08,9.88034747269024,,,,
1983-06-30,,,,,,,,,,,,,,9.88,,,
1983-07-01,,,,,,,,,,,,1.050003e-07,10.0784385260854,,,,
1983-07-31,,,,,,,,,,,,,,10.08,,,
1983-08-01,,,,,,,,,,,,1.145671e-07,9.11121206320362,,,,
1983-08-31,,,,,,,,,,,,,,9.11,,,
1983-09-01,,,,,,,,,,,,1.263682e-07,10.3006011324368,,,,
1983-09-30,,,,,,,,,,,,,,10.3,,,
1983-10-01,,,,,,,,,,,,1.375727e-07,8.86655028717669,,,,
1983-10-31,,,,,,,,,,,,,,8.87,,,
1983-11-01,,,,,,,,,,,,1.477314e-07,7.38424120483205,,,,
1983-11-30,,,,,,,,,,,,,,7.38,,,
1983-12-01,,,,,,,,,,,,1.605502e-07,8.67709911366168,,,,
1983-12-31,,,,,,,,,,,,,,8.68,,,
1984-01-01,,,,,,,,,,,,1.760737e-07,9.66893843794649,,,,
1984-01-31,,,,,,,,,,,,,,9.67,,,
1984-02-01,,,,,,,,,,,,1.92802e-07,9.50073747527316,,,,
1984-02-29,,,,,,,,,,,,,,9.5,,,
1984-03-01,,,,,,,,,,,,2.100357e-07,8.93854835530752,,,,
1984-03-31,,,,,,,,,,,,,,8.94,,,
1984-04-01,,,,,,,,,,,,2.300794e-07,9.54299673817356,,,,
1984-04-30,,,,,,,,,,,,,,9.54,,,
1984-05-01,,,,,,,,,,,,2.509021e-07,9.05022353152869,,,,
1984-05-31,,,,,,,,,,,,,,9.05,,,
1984-06-01,,,,,,,,,,,,2.761935e-07,10.080186654476,,,,
1984-06-30,,,,,,,,,,,,,,10.08,,,
1984-07-01,,,,,,,,,,,,3.030524e-07,9.72466766958673,,,,
1984-07-31,,,,,,,,,,,,,,9.72,,,
1984-08-01,,,,,,,,,,,,3.313854e-07,9.349208255734,,,,
1984-08-31,,,,,,,,,,,,,,9.35,,,
1984-09-01,,,,,,,,,,,,3.703168e-07,11.748073391284,,,,
1984-09-30,,,,,,,,,,,,,,11.75,,,
1984-10-01,,,,,,,,,,,,4.089675e-07,10.4371986364108,,,,
1984-10-31,,,,,,,,,,,,,,10.44,,,
1984-11-01,,,,,,,,,,,,4.520168e-07,10.5263376674186,,,,
1984-11-30,,,,,,,,,,,,,,10.53,,,
1984-12-01,,,,,,,,,,,,5.061559e-07,11.9772318197023,,,,
1984-12-31,,,,,,,,,,,,,,11.98,,,
1985-01-01,,,,,,,,,,,,5.656761e-07,11.7592623142395,,,,
1985-01-31,,,,,,,,,,,,,,11.76,,,
1985-02-01,,,,,,,,,,,,6.271382e-07,10.8652460303697,,,,
1985-02-28,,,,,,,,,,,,,,10.87,,,
1985-03-01,,,,,,,,,,,,6.908698e-07,10.1622895878452,,,,
1985-03-31,,,,,,,,,,,,,,10.16,,,
1985-04-01,,,,,,,,,,,,7.474889e-07,8.19533579264864,,,,
1985-04-30,,,,,,,,,,,,,,8.2,,,
1985-05-01,,,,,,,,,,,,8.01277e-07,7.19583929607517,,,,
1985-05-31,,,,,,,,,,,,,,7.2,,,
1985-06-01,,,,,,,,,,,,8.693369e-07,8.49392906572883,,,,
1985-06-30,,,,,,,,,,,,,,8.49,,,
1985-07-01,,,,,,,,,,,,9.589916e-07,10.3129983324072,,,,
1985-07-31,,,,,,,,,,,,,,10.31,,,
1985-08-01,,,,,,,,,,,,1.0745459e-06,12.0495633121291,,,,
1985-08-31,,,,,,,,,,,,,,12.05,,,
1985-09-01,,,,,,,,,,,,1.1940075e-06,11.1174031746806,,,,
1985-09-30,,,,,,,,,,,,,,11.12,,,
1985-10-01,,,,,,,,,,,,1.3207687e-06,10.616449226659,,,,
1985-10-31,,,,,,,,,,,,,,10.62,,,
1985-11-01,,,,,,,,,,,,1.5053189e-06,13.9729386379311,,,,
1985-11-30,,,,,,,,,,,,,,13.97,,,
1985-12-01,,,,,,,,,,,,1.7322163e-06,15.0730453195001,,,,
1985-12-31,,,,,,,,,,,,,,15.07,,,
1986-01-01,,,,,,,,,,,,1.9811765e-06,14.372350612334,,,,
1986-01-31,,,,,,,,,,,,,,14.37,,,
1986-02-01,,,,,,,,,,,,2.233108e-06,12.7162572340223,,,,
1986-02-28,,,,,,,,,,,,,,12.72,,,
1986-03-01,,,,,,,,,,,,2.3396314e-06,4.77018576799688,,,,
1986-03-31,,,,,,,,,,,,,,4.77,,,
1986-04-01,,,,,,,,,,,,2.3578806e-06,0.780003209052493,,,,
1986-04-30,,,,,,,,,,,,,,0.78,,,
1986-05-01,,,,,,,,,,,,2.3908694e-06,1.39908695970441,,,,
1986-05-31,,,,,,,,,,,,,,1.4,,,
1986-06-01,,,,,,,,,,,,2.4212846e-06,1.27213974966598,,,,
1986-06-30,,,,,,,,,,,,,,1.27,,,
1986-07-01,,,,,,,,,,,,2.462696e-06,1.71030699984629,,,,
1986-07-31,,,,,,,,,,,,,,1.71,,,
1986-08-01,,,,,,,,,,,,2.5501983e-06,3.55311008748136,,2.57,,
1986-08-31,,,,,,,,,,,,,,3.55,,,
1986-09-01,,,,,,,,,,,,2.5939494e-06,1.71559599894644,,2.94,,
1986-09-30,,,,,,,,,,,,,,1.72,,,
1986-10-01,,,,,,,,,,,,2.6433156e-06,1.90312887367812,,1.96,,
1986-10-31,,,,,,,,,,,,,,1.9,,,
1986-11-01,,,,,,,,,,,,2.7874369e-06,5.45229256771305,,2.37,,
1986-11-30,,,,,,,,,,,,,,5.45,,,
1986-12-01,,,,,,,,,,,,3.1121777e-06,11.6501578923634,,5.47,,
1986-12-31,,,,,,,,,,,,,,11.65,,,
1987-01-01,,,,,,,,,,,,3.523251e-06,13.2085420443698,,11.0,,
1987-01-31,,,,,,,,,,,,,,13.21,,,
1987-02-01,,,,,,,,,,,,3.9684829e-06,12.6369622828461,,19.61,,
1987-02-28,,,,,,,,,,,,,,12.64,,,
1987-03-01,,,,,,,,,,,,4.6181985e-06,16.3718886126484,,11.95,,
1987-03-31,,,,,,,,,,,,,,16.37,,,
1987-04-01,,,,,,,,,,,,5.5002395e-06,19.0992440017466,,15.3,,
1987-04-30,,,,,,,,,,,,,,19.1,,,
1987-05-01,,,,,,,,,,,,6.6801157e-06,21.4513604362137,,24.63,,
1987-05-31,,,,,,,,,,,,,,21.45,,,
1987-06-01,,,,,,,,,,,,7.9968603e-06,19.7114041003811,,18.02,,
1987-06-30,,,,,,,,,,,,,,19.71,,,
1987-07-01,,,,,,,,,,,,8.7333762e-06,9.21006335448926,,8.91,,
1987-07-31,,,,,,,,,,,,,,9.21,,,
1987-08-01,,,,,,,,,,,,9.1587212e-06,4.87033868986431,,8.09,,
1987-08-31,,,,,,,,,,,,,,4.87,,,
1987-09-01,,,,,,,,,,,,9.871373e-06,7.78112778452082,,7.99,,
1987-09-30,,,,,,,,,,,,,,7.78,,,
1987-10-01,,,,,,,,,,,,1.09789545e-05,11.2201362464978,,9.45,,
1987-10-31,,,,,,,,,,,,,,11.22,,,
1987-11-01,,,,,,,,,,,,1.26344777e-05,15.0790605790378,,12.92,,
1987-11-30,,,,,,,,,,,,,,15.08,,,
1987-12-01,,,,,,,,,,,,1.44221901e-05,14.149476080044,,14.38,,
1987-12-31,,,,,,,,,,,,,,14.15,,,
1988-01-01,,,,,,,,,,,,1.7146457e-05,18.8894119486055,,16.78,,
1988-01-31,,,,,,,,,,,,,,18.89,,,
1988-02-01,,,,,,,,,,,,1.98384369e-05,15.6999192311274,,18.35,,
1988-02-29,,,,,,,,,,,,,,15.7,,,
1988-03-01,,,,,,,,,,,,2.33301029e-05,17.6005096449912,,16.59,,
1988-03-31,,,,,,,,,,,,,,17.6,,,
1988-04-01,,,,,,,,,,,,2.7830389e-05,19.289611020104,,20.25,,
1988-04-30,,,,,,,,,,,,,,19.29,,,
1988-05-01,,,,,,,,,,,,3.26783343e-05,17.4196102684731,,18.65,,
1988-05-31,,,,,,,,,,,,,,17.42,,,
1988-06-01,,,,,,,,0.0,,,,3.98675537e-05,21.9999567113798,,20.17,,
1988-06-30,,,,,,,,,,,,,,22.0,,,
1988-07-01,,,,,,,,0.0,,,,4.86025677e-05,21.9100827347729,,24.69,,
1988-07-31,,,,,,,,,,,,,,21.91,,,
1988-08-01,,,,,,,,0.0,,,,5.90958147e-05,21.5899025433588,,22.63,,
1988-08-31,,,,,,,,,,,,,,21.59,,,
1988-09-01,,,,,,,,0.0,,,,7.53176493e-05,27.4500566281219,,26.25,,
1988-09-30,,,,,,,,,,,,,,27.45,,,
1988-10-01,,,,,,,,0.0,,,,9.46139936e-05,25.6199502763823,,29.79,,
1988-10-31,,,,,,,,,,,,,,25.62,,,
1988-11-01,,,,,,,,0.0,,,,0.0001210492553,27.9401182575175,,28.41,,
1988-11-30,,,,,,,,,,,,,,27.94,,,
1988-12-01,,,,,,,,0.0,,,,0.0001557904426,28.7000421554845,,30.24,,
1988-12-31,,,,,,,,,,,,,,28.7,,,
1989-01-01,,,,,,,,0.0,,,,0.0002141963,37.4900131389703,,22.97,,
1989-01-31,,,,,,,,,,,,,,37.49,,,
1989-02-01,,,,,,,,0.0,,,,0.0002501384201,16.7799911109576,,18.95,,
1989-02-28,,,,,,,,,,,,,,16.78,,,
1989-03-01,,,,,,,,0.0,,,,0.0002671978428,6.81999298355687,,20.41,,
1989-03-31,,,,,,,,,,,,,,6.82,,,
1989-04-01,,,,,,,,0.0,,,,0.0002894554586,8.33001328407432,,11.52,,
1989-04-30,,,,,,,,,,,,,,8.33,,,
1989-05-01,,,,,,,,0.0,,,,0.0003413257896,17.9199698809895,,11.43,,
1989-05-31,,,,,,,,,,,,,,17.92,,,
1989-06-01,,,,,,,,0.0,,,,0.0004391155989,28.6499913805517,,27.29,,
1989-06-30,,,,,,,,,,,,,,28.65,,,
1989-07-01,,,,,,,,0.0,,,,0.0005609261703,27.7399781982557,,33.15,,
1989-07-31,,,,,,,,,,,,,,27.74,,,
1989-08-01,,,,,,,,0.0,,,,0.0007500144816,33.7100177014151,,35.49,,
1989-08-31,,,,,,,,,,,,,,33.71,,,
1989-09-01,,,,,,,,0.0,,,,0.001031719911,37.5599986814975,,38.58,,
1989-09-30,,,,,,,,,,,,,,37.56,,,
1989-10-01,,,,,,,,0.0,,,,0.0014420348808,39.7699962388339,,47.7,,
1989-10-31,,,,,,,,,,,,,,39.77,,,
1989-11-01,,,,,,,,0.0,,,,0.0021316159803,47.8200013523556,,48.41,,
1989-11-30,,,,,,,,,,,,,,47.82,,,
1989-12-01,,,,,,,,0.0,,,,0.0032293981927,51.4999991811612,,64.21,,
1989-12-31,,,,,,,,,,,,,,51.5,,,
1990-01-01,0.2,,,,,,,1.0,,,,0.0054108567454,67.5500022769304,,67.6,,
1990-01-31,,,,,,,,,,,,,,67.55,,,
1990-02-01,0.4,,,,,,,1.0,,,,0.0095084984833,75.7299986066639,,82.04,,
1990-02-28,,,,,,,,,,,,,,75.73,,,
1990-03-01,0.8,,,,,,,2.0,,,,0.017342550351,82.3899996561932,,36.76,,
1990-03-31,,,,,,,,,,,,,,82.39,,,
1990-04-01,0.7,,,,,,,2.0,,,,0.0200341140678,15.5199994367887,,4.23,,
1990-04-30,,,,,,,,,,,,,,15.52,,,
1990-05-01,0.8,,,,,,,2.0,,,,0.0215547032441,7.58999959346331,,5.69,,
1990-05-31,,,,,,,,,,,,,,7.59,,,
1990-06-01,0.8,,,,,,,3.0,,,,0.0240873809519,11.7500003554595,,8.73,,
1990-06-30,,,,,,,,,,,,,,11.75,,,
1990-07-01,0.9,,,,,,,3.0,,,,0.027199470492,12.9199996725029,,13.79,,
1990-07-31,,,,,,,,,,,,,,12.92,,,
1990-08-01,1.0,,,,,,,3.0,,,,0.0307027623187,12.8800001004814,,11.53,,
1990-08-31,,,,,,,,,,,,,,12.88,,,
1990-09-01,1.1,,,,,,,4.0,,,,0.0351270304097,14.4100001331324,,15.21,,
1990-09-30,,,,,,,,,,,,,,14.41,,,
1990-10-01,1.4,,,,,,,4.0,,,,0.0401712720553,14.360000224235,,16.49,,
1990-10-31,,,,,,,,,,,,,,14.36,,,
1990-11-01,1.7,,,,,,,5.0,,,,0.0469240627842,16.8099997421144,,19.83,,
1990-11-30,,,,,,,,,,,,,,16.81,,,
1990-12-01,1.8,,,,,,,6.0,,,,0.0555768600186,18.4400001214591,,22.86,,
1990-12-31,,,,,,,,,,,,,,18.44,,,
1991-01-01,2.1,,,,,,,7.0,,,,0.0671090584724,20.7499999998929,,21.02,,
1991-01-31,,,,,,,,,,,,,,20.75,,,
1991-02-01,2.4,,,,,,,8.0,,,,0.0810143888491,20.7204968944973,,6.85,,
1991-02-28,,,,,,,,,,,,,,20.72,,,
1991-03-01,2.5,,,,,,,9.0,,,,0.0906736471203,11.9228922274432,,8.99,,
1991-03-31,,,,,,,,,,,,,,11.92,,,
1991-04-01,3.1,,,,,,,10.0,,,,0.0951976035258,4.98927367451969,,9.67,,
1991-04-30,,,,,,,,,,,,,,4.99,,,
1991-05-01,3.6,,,,,,,11.0,,,,0.1022725378062,7.43184073796834,,9.56,,
1991-05-31,,,,,,,,,,,,,,7.43,,,
1991-06-01,4.1,,,,,,,12.0,,,,0.113715813284,11.1890011954962,,10.32,,
1991-06-30,,,,,,,,,,,,,,11.19,,,
1991-07-01,4.6,,,,,,,13.0,,,,0.1278267780427,12.4089731684533,,12.39,,
1991-07-31,,,,,,,,,,,,,,12.41,,,
1991-08-01,5.3,,,,,,,15.0,,,,0.1478066592194,15.6304347826289,,15.75,,
1991-08-31,,,,,,,,,,,,,,15.63,,,
1991-09-01,5.6,,,,,,,18.0,,,,0.1709099599291,15.6307576611999,,19.78,,
1991-09-30,,,,,,,,,,,,,,15.63,,,
1991-10-01,7.5,,,,,,,22.0,,,,0.2054843245466,20.229578563966,,25.95,,
1991-10-31,,,,,,,,,,,,,,20.23,,,
1991-11-01,9.2,,,,,,,28.0,,,,0.2572875157699,25.2102885889731,,32.43,,
1991-11-30,,,,,,,,,,,,,,25.21,,,
1991-12-01,10.5,,,,,,,35.0,,,,0.3182886773263,23.7093359830779,,31.17,,
1991-12-31,,,,,,,,,,,,,,23.71,,,
1992-01-01,13.1,,,,,,,45.0,,,,0.4008536605699,25.9402828706209,,29.06,,
1992-01-31,,,,,,,,,,,,,,25.94,,,
1992-02-01,16.3,,,,,,,56.0,,,,0.4983410307284,24.3199401048005,,28.76,,
1992-02-29,,,,,,,,,,,,,,24.32,,,
1992-03-01,19.6,,,,,,,69.0,,,,0.6049874674181,21.4002921922404,,26.86,,
1992-03-31,,,,,,,,,,,,,,21.4,,,
1992-04-01,23.6,,,,,,,84.0,,,,0.7255614652283,19.9299992650712,,23.92,,
1992-04-30,,,,,,,,,,,,,,19.93,,,
1992-05-01,30.1,,,,,,,103.0,,,,0.9059361644186,24.8600163920702,,23.0,,
1992-05-31,,,,,,,,,,,,,,24.86,,,
1992-06-01,37.5,,,,,,,131.0,,,,1.0890285720637,20.2102990073923,,24.28,,
1992-06-30,,,,,,,,,,,,,,20.21,,,
1992-07-01,46.1,,,,,,,162.0,,,,1.3267641484791,21.8300586884413,,26.21,,
1992-07-31,,,,,,,,,,,,,,21.83,,,
1992-08-01,56.7,,,,,,,202.0,,,,1.6205100844213,22.1400266414289,,25.65,,
1992-08-31,,,,,,,,,,,,,,22.14,,,
1992-09-01,70.8,,,,,,,255.0,,,,2.0196408623306,24.6299471843048,,27.66,,
1992-09-30,,,,,,,,,,,,,,24.63,,,
1992-10-01,89.0,,,,,,,322.0,,,,2.5293973801068,25.2399586126395,,28.18,,
1992-10-31,,,,,,,,,,,,,,25.24,,,
1992-11-01,110.4,,,,,,,409.0,,,,3.0982598885128,22.4900410224186,,26.4,,
1992-11-30,,,,,,,,,,,,,,22.49,,,
1992-12-01,127.7,,,,,,,523.0,,,,3.88025965509,25.2399667786607,,25.92,,
1992-12-31,,,,,,,,,,,,,,25.24,,,
1993-01-01,164.0,,,,,,,659.0,,,,5.0579166458253,30.3499532354874,,28.52,,
1993-01-31,,,,,,,,,,,,,,30.35,,,
1993-02-01,206.9,,,,,,,843.0,,,,6.3213843084293,24.9800016701904,,28.9,,
1993-02-28,,,,,,,,,,,,,,24.98,,,
1993-03-01,294.6,,,,,,,1067.0,,,,8.0445948724789,27.2600190080482,,28.36,,
1993-03-31,,,,,,,,,,,,,,27.26,,,
1993-04-01,368.1,,,,,,,1386.0,,,,10.2769672819025,27.7499668387366,,30.53,,
1993-04-30,,,,,,,,,,,,,,27.75,,,
1993-05-01,481.6,,,,,,,1838.0,,,,13.1226581300609,27.6899864531981,,30.9,,
1993-05-31,,,,,,,,,,,,,,27.69,,,
1993-06-01,613.5,,,,,,,2411.0,,,,17.0686429798089,30.0700118119261,,31.91,,
1993-06-30,,,,,,,,,,,,,,30.07,,,
1993-07-01,841.4,,,,,,,3215.0,,,,22.3121307612362,30.7200038551982,,32.73,,
1993-07-31,,,,,,,,,,,,,,30.72,,,
1993-08-01,1149.5,,,,,,,4348.0,,,,29.6662109364145,32.9600084092141,,34.64,,
1993-08-31,,,,,,,,,,,,,,32.96,,,
1993-09-01,1578.4,,,,,,,5907.0,,,,40.2540807309468,35.6899970044235,,37.23,,
